epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
27,2020-06-30,39,TO,Lavandeira,1712157,city,0,,0,0,0,0.0,1923,True,False
27,2020-06-30,58,TO,Lizarda,1712405,city,1,26.73797,0,1,0,1.0,3740,True,False
27,2020-06-30,40,TO,Luzinópolis,1712454,city,12,386.10039,0,0,0,0.0,3108,True,False
27,2020-06-30,52,TO,Marianópolis do Tocantins,1712504,city,13,251.20773,0,1,0,0.0769,5175,True,False
27,2020-06-30,39,TO,Mateiros,1712702,city,0,,0,0,0,0.0,2684,True,False
27,2020-06-30,55,TO,Maurilândia do Tocantins,1712801,city,26,758.90251,0,1,0,0.0385,3426,True,False
27,2020-06-30,59,TO,Miracema do Tocantins,1713205,city,39,213.72205,0,0,0,0.0,18248,True,False
27,2020-06-30,59,TO,Miranorte,1713304,city,21,156.31979,2,2,0,0.0952,13434,True,False
27,2020-06-30,39,TO,Monte do Carmo,1713601,city,4,50.33346,0,0,0,0.0,7947,True,False
27,2020-06-30,39,TO,Monte Santo do Tocantins,1713700,city,0,,0,0,0,0.0,2279,True,False
27,2020-06-30,39,TO,Muricilândia,1713957,city,12,337.93298,0,0,0,0.0,3551,True,False
27,2020-06-30,39,TO,Natividade,1714203,city,1,10.81783,0,0,0,0.0,9244,True,False
27,2020-06-30,41,TO,Nazaré,1714302,city,32,820.93381,1,2,0,0.0625,3898,True,False
27,2020-06-30,63,TO,Nova Olinda,1714880,city,218,1844.48769,2,10,0,0.0459,11819,True,False
27,2020-06-30,56,TO,Nova Rosalândia,1715002,city,10,234.74178,0,0,0,0.0,4260,True,False
27,2020-06-30,57,TO,Novo Acordo,1715101,city,2,46.06172,0,0,0,0.0,4342,True,False
27,2020-06-30,39,TO,Novo Alegre,1715150,city,1,42.88165,0,1,0,1.0,2332,True,False
27,2020-06-30,48,TO,Oliveira de Fátima,1715507,city,19,1708.63309,0,0,0,0.0,1112,True,False
27,2020-06-30,105,TO,Palmas,1721000,city,1884,629.83281,103,19,0,0.0101,299127,True,False
27,2020-06-30,39,TO,Palmeirante,1715705,city,26,431.46366,1,1,0,0.0385,6026,True,False
27,2020-06-30,57,TO,Palmeiras do Tocantins,1713809,city,64,961.24962,2,1,0,0.0156,6658,True,False
27,2020-06-30,41,TO,Palmeirópolis,1715754,city,1,13.05653,0,0,0,0.0,7659,True,False
27,2020-06-30,81,TO,Paraíso do Tocantins,1716109,city,219,427.3004,7,8,0,0.0365,51252,True,False
27,2020-06-30,39,TO,Paranã,1716208,city,1,9.57029,1,0,0,0.0,10449,True,False
27,2020-06-30,39,TO,Pau D'Arco,1716307,city,3,61.86843,0,0,0,0.0,4849,True,False
27,2020-06-30,51,TO,Pedro Afonso,1716505,city,10,73.64855,1,0,0,0.0,13578,True,False
27,2020-06-30,41,TO,Peixe,1716604,city,2,17.02273,0,0,0,0.0,11749,True,False
27,2020-06-30,42,TO,Pequizeiro,1716653,city,14,255.61439,1,1,0,0.0714,5477,True,False
27,2020-06-30,39,TO,Pindorama do Tocantins,1717008,city,3,67.46121,0,0,0,0.0,4447,True,False
27,2020-06-30,39,TO,Piraquê,1717206,city,4,132.1004,0,0,0,0.0,3028,True,False
27,2020-06-30,39,TO,Pium,1717503,city,2,26.13013,0,0,0,0.0,7654,True,False
27,2020-06-30,53,TO,Ponte Alta do Tocantins,1717909,city,5,62.19679,0,0,0,0.0,8039,True,False
27,2020-06-30,39,TO,Porto Alegre do Tocantins,1718006,city,0,,0,0,0,0.0,3139,True,False
27,2020-06-30,64,TO,Porto Nacional,1718204,city,316,596.11394,28,5,1,0.0158,53010,True,False
27,2020-06-30,51,TO,Praia Norte,1718303,city,93,1102.94118,0,0,0,0.0,8432,True,False
27,2020-06-30,48,TO,Presidente Kennedy,1718402,city,13,352.87731,2,0,0,0.0,3684,True,False
27,2020-06-30,54,TO,Pugmil,1718451,city,7,260.41667,1,0,0,0.0,2688,True,False
27,2020-06-30,39,TO,Recursolândia,1718501,city,0,,0,0,0,0.0,4293,True,False
27,2020-06-30,45,TO,Riachinho,1718550,city,13,279.87083,0,0,0,0.0,4645,True,False
27,2020-06-30,39,TO,Rio da Conceição,1718659,city,1,46.94836,0,0,0,0.0,2130,True,False
27,2020-06-30,39,TO,Rio dos Bois,1718709,city,2,70.57163,0,0,0,0.0,2834,True,False
27,2020-06-30,40,TO,Rio Sono,1718758,city,23,355.04785,0,1,0,0.0435,6478,True,False
27,2020-06-30,58,TO,Sampaio,1718808,city,120,2547.22989,4,2,0,0.0167,4711,True,False
27,2020-06-30,39,TO,Sandolândia,1718840,city,5,148.14815,0,0,0,0.0,3375,True,False
27,2020-06-30,45,TO,Santa Fé do Araguaia,1718865,city,23,306.17678,1,0,0,0.0,7512,True,False
27,2020-06-30,39,TO,Santa Maria do Tocantins,1718881,city,0,,0,0,0,0.0,3434,True,False
27,2020-06-30,39,TO,Santa Rita do Tocantins,1718899,city,0,,0,0,0,0.0,2365,True,False
27,2020-06-30,40,TO,Santa Rosa do Tocantins,1718907,city,1,20.70822,0,0,0,0.0,4829,True,False
27,2020-06-30,40,TO,Santa Tereza do Tocantins,1719004,city,9,314.02652,2,1,0,0.1111,2866,True,False
27,2020-06-30,39,TO,Santa Terezinha do Tocantins,1720002,city,29,1146.6983,1,0,0,0.0,2529,True,False
27,2020-06-30,53,TO,São Bento do Tocantins,1720101,city,27,507.13749,0,0,0,0.0,5324,True,False
27,2020-06-30,39,TO,São Félix do Tocantins,1720150,city,0,,0,0,0,0.0,1585,True,False
27,2020-06-30,65,TO,São Miguel do Tocantins,1720200,city,135,1112.11797,0,6,0,0.0444,12139,True,False
27,2020-06-30,39,TO,São Salvador do Tocantins,1720259,city,1,32.44646,0,0,0,0.0,3082,True,False
27,2020-06-30,43,TO,São Sebastião do Tocantins,1720309,city,20,416.23309,2,0,0,0.0,4805,True,False
27,2020-06-30,45,TO,São Valério,1720499,city,0,,0,0,0,0.0,3960,True,False
27,2020-06-30,53,TO,Silvanópolis,1720655,city,3,55.52471,0,0,0,0.0,5403,True,False
27,2020-06-30,69,TO,Sítio Novo do Tocantins,1720804,city,132,1461.95592,13,4,0,0.0303,9029,True,False
27,2020-06-30,39,TO,Sucupira,1720853,city,0,,0,0,0,0.0,1966,True,False
27,2020-06-30,65,TO,Tabocão,1708254,city,24,926.99884,0,0,0,0.0,2589,True,False
27,2020-06-30,39,TO,Taguatinga,1720903,city,1,5.99413,0,0,0,0.0,16683,True,False
27,2020-06-30,39,TO,Taipas do Tocantins,1720937,city,1,46.55493,1,0,0,0.0,2148,True,False
27,2020-06-30,39,TO,Talismã,1720978,city,11,393.84175,0,0,0,0.0,2793,True,False
27,2020-06-30,43,TO,Tocantínia,1721109,city,13,172.29954,2,0,0,0.0,7545,True,False
27,2020-06-30,77,TO,Tocantinópolis,1721208,city,271,1184.95846,5,5,0,0.0185,22870,True,False
27,2020-06-30,39,TO,Tupiratins,1721307,city,0,,0,0,0,0.0,2671,True,False
27,2020-06-30,64,TO,Wanderlândia,1722081,city,68,582.04228,1,3,0,0.0441,11683,True,False
27,2020-06-30,53,TO,Xambioá,1722107,city,447,3873.48354,7,6,0,0.0134,11540,True,False
27,2020-06-30,105,TO,,17,state,11222,713.47464,458,204,4,0.0182,1572866,True,False
27,2020-06-29,40,PB,Água Branca,2500106,city,26,254.05511,0,2,0,0.0769,10234,True,False
27,2020-06-29,42,PB,Aguiar,2500205,city,16,283.68794,0,0,0,0.0,5640,True,False
27,2020-06-29,67,PB,Alagoa Grande,2500304,city,382,1340.53902,0,6,0,0.0157,28496,True,False
27,2020-06-29,69,PB,Alagoa Nova,2500403,city,158,757.83011,1,3,0,0.019,20849,True,False
27,2020-06-29,57,PB,Alagoinha,2500502,city,399,2753.81324,25,1,0,0.0025,14489,True,False
27,2020-06-29,34,PB,Alcantil,2500536,city,20,364.16606,2,0,0,0.0,5492,True,False
27,2020-06-29,12,PB,Algodão de Jandaíra,2500577,city,3,116.86794,0,0,0,0.0,2567,True,False
27,2020-06-29,62,PB,Alhandra,2500601,city,310,1582.60159,1,8,0,0.0258,19588,True,False
27,2020-06-29,46,PB,Amparo,2500734,city,12,536.19303,0,0,0,0.0,2238,True,False
27,2020-06-29,41,PB,Aparecida,2500775,city,24,287.52845,0,0,0,0.0,8347,True,False
27,2020-06-29,63,PB,Araçagi,2500809,city,242,1424.61883,1,2,0,0.0083,16987,True,False
27,2020-06-29,46,PB,Arara,2500908,city,79,586.48849,0,0,0,0.0,13470,True,False
27,2020-06-29,39,PB,Araruna,2501005,city,69,339.70067,0,3,0,0.0435,20312,True,False
27,2020-06-29,66,PB,Areia,2501104,city,150,657.34695,0,1,0,0.0067,22819,True,False
27,2020-06-29,35,PB,Areia de Baraúnas,2501153,city,1,46.99248,0,0,0,0.0,2128,True,False
27,2020-06-29,48,PB,Areial,2501203,city,28,400.11432,0,1,0,0.0357,6998,True,False
27,2020-06-29,51,PB,Aroeiras,2501302,city,76,396.80468,0,0,0,0.0,19153,True,False
27,2020-06-29,36,PB,Assunção,2501351,city,26,651.62907,0,0,0,0.0,3990,True,False
27,2020-06-29,54,PB,Baía da Traição,2501401,city,161,1790.28133,0,3,0,0.0186,8993,True,False
27,2020-06-29,53,PB,Bananeiras,2501500,city,74,347.1245,0,1,0,0.0135,21318,True,False
27,2020-06-29,32,PB,Baraúna,2501534,city,108,2207.68602,0,0,0,0.0,4892,True,False
27,2020-06-29,51,PB,Barra de Santana,2501575,city,49,586.19452,0,0,0,0.0,8359,True,False
27,2020-06-29,40,PB,Barra de Santa Rosa,2501609,city,18,117.00468,1,0,0,0.0,15384,True,False
27,2020-06-29,69,PB,Barra de São Miguel,2501708,city,6,99.40358,0,1,0,0.1667,6036,True,False
27,2020-06-29,83,PB,Bayeux,2501807,city,838,864.98761,2,53,1,0.0632,96880,True,False
27,2020-06-29,49,PB,Belém,2501906,city,248,1403.03236,1,2,0,0.0081,17676,True,False
27,2020-06-29,43,PB,Belém do Brejo do Cruz,2502003,city,7,95.34187,0,0,0,0.0,7342,True,False
27,2020-06-29,27,PB,Bernardino Batista,2502052,city,3,85.6898,0,0,0,0.0,3501,True,False
27,2020-06-29,34,PB,Boa Ventura,2502102,city,2,37.27171,0,0,0,0.0,5366,True,False
27,2020-06-29,45,PB,Boa Vista,2502151,city,48,680.7545,0,0,0,0.0,7051,True,False
27,2020-06-29,71,PB,Bom Jesus,2502201,city,3,117.14174,0,0,0,0.0,2561,True,False
27,2020-06-29,25,PB,Bom Sucesso,2502300,city,6,120.60302,0,0,0,0.0,4975,True,False
27,2020-06-29,31,PB,Bonito de Santa Fé,2502409,city,2,16.78275,0,0,0,0.0,11917,True,False
27,2020-06-29,66,PB,Boqueirão,2502508,city,114,640.30555,0,1,0,0.0088,17804,True,False
27,2020-06-29,54,PB,Borborema,2502706,city,6,114.00342,0,0,0,0.0,5263,True,False
27,2020-06-29,67,PB,Brejo do Cruz,2502805,city,84,594.8166,1,1,0,0.0119,14122,True,False
27,2020-06-29,25,PB,Brejo dos Santos,2502904,city,5,77.5314,1,0,0,0.0,6449,True,False
27,2020-06-29,67,PB,Caaporã,2503001,city,746,3417.62873,8,9,0,0.0121,21828,True,False
27,2020-06-29,39,PB,Cabaceiras,2503100,city,11,196.04349,0,0,0,0.0,5611,True,False
27,2020-06-29,90,PB,Cabedelo,2503209,city,1771,2614.56242,4,14,0,0.0079,67736,True,False
27,2020-06-29,42,PB,Cachoeira dos Índios,2503308,city,42,409.9961,0,3,0,0.0714,10244,True,False
27,2020-06-29,32,PB,Cacimba de Areia,2503407,city,7,190.11407,0,0,0,0.0,3682,True,False
27,2020-06-29,45,PB,Cacimba de Dentro,2503506,city,45,261.8258,0,0,0,0.0,17187,True,False
27,2020-06-29,39,PB,Cacimbas,2503555,city,31,432.17622,0,1,0,0.0323,7173,True,False
27,2020-06-29,60,PB,Caiçara,2503605,city,178,2471.87891,1,2,1,0.0112,7201,True,False
27,2020-06-29,70,PB,Cajazeiras,2503704,city,489,788.79874,5,15,0,0.0307,61993,True,False
27,2020-06-29,53,PB,Cajazeirinhas,2503753,city,1,31.31851,0,0,0,0.0,3193,True,False
27,2020-06-29,43,PB,Caldas Brandão,2503803,city,73,1213.83439,0,2,0,0.0274,6014,True,False
27,2020-06-29,14,PB,Camalaú,2503902,city,1,16.63063,0,0,0,0.0,6013,True,False
27,2020-06-29,95,PB,Campina Grande,2504009,city,6505,1587.627,65,103,5,0.0158,409731,True,False
27,2020-06-29,56,PB,Capim,2504033,city,100,1533.03695,0,2,0,0.02,6523,True,False
27,2020-06-29,27,PB,Caraúbas,2504074,city,12,288.32292,0,0,0,0.0,4162,True,False
27,2020-06-29,39,PB,Carrapateira,2504108,city,5,188.04062,0,0,0,0.0,2659,True,False
27,2020-06-29,60,PB,Casserengue,2504157,city,101,1352.43706,0,1,0,0.0099,7468,True,False
27,2020-06-29,63,PB,Catingueira,2504207,city,12,243.309,0,2,0,0.1667,4932,True,False
27,2020-06-29,44,PB,Catolé do Rocha,2504306,city,147,481.24141,2,6,0,0.0408,30546,True,False
27,2020-06-29,45,PB,Caturité,2504355,city,56,1154.16323,0,0,0,0.0,4852,True,False
27,2020-06-29,47,PB,Conceição,2504405,city,11,57.94964,0,0,0,0.0,18982,True,False
27,2020-06-29,55,PB,Condado,2504504,city,69,1036.97024,0,1,0,0.0145,6654,True,False
27,2020-06-29,70,PB,Conde,2504603,city,343,1390.35266,10,5,0,0.0146,24670,True,False
27,2020-06-29,73,PB,Congo,2504702,city,29,605.93397,3,1,0,0.0345,4786,True,False
27,2020-06-29,69,PB,Coremas,2504801,city,29,187.76303,0,0,0,0.0,15445,True,False
27,2020-06-29,67,PB,Coxixola,2504850,city,9,468.50599,0,0,0,0.0,1921,True,False
27,2020-06-29,70,PB,Cruz do Espírito Santo,2504900,city,182,1050.86899,1,11,0,0.0604,17319,True,False
27,2020-06-29,32,PB,Cubati,2505006,city,41,525.84327,1,0,0,0.0,7797,True,False
27,2020-06-29,49,PB,Cuité,2505105,city,96,472.02281,5,1,0,0.0104,20338,True,False
27,2020-06-29,50,PB,Cuité de Mamanguape,2505238,city,46,724.06737,0,2,0,0.0435,6353,True,False
27,2020-06-29,54,PB,Cuitegi,2505204,city,107,1572.83551,0,2,0,0.0187,6803,True,False
27,2020-06-29,47,PB,Curral de Cima,2505279,city,16,306.10293,0,0,0,0.0,5227,True,False
27,2020-06-29,28,PB,Curral Velho,2505303,city,1,39.74563,0,0,0,0.0,2516,True,False
27,2020-06-29,38,PB,Damião,2505352,city,3,56.28518,0,0,0,0.0,5330,True,False
27,2020-06-29,39,PB,Desterro,2505402,city,32,385.68157,0,1,0,0.0312,8297,True,False
27,2020-06-29,26,PB,Diamante,2505600,city,3,45.78755,0,0,0,0.0,6552,True,False
27,2020-06-29,39,PB,Dona Inês,2505709,city,9,86.09968,0,1,0,0.1111,10453,True,False
27,2020-06-29,50,PB,Duas Estradas,2505808,city,39,1084.53838,0,1,0,0.0256,3596,True,False
27,2020-06-29,39,PB,Emas,2505907,city,2,56.78592,0,0,0,0.0,3522,True,False
27,2020-06-29,65,PB,Esperança,2506004,city,237,718.02951,0,2,0,0.0084,33007,True,False
27,2020-06-29,41,PB,Fagundes,2506103,city,43,382.12032,0,2,0,0.0465,11253,True,False
27,2020-06-29,16,PB,Frei Martinho,2506202,city,2,66.91201,0,0,0,0.0,2989,True,False
27,2020-06-29,51,PB,Gado Bravo,2506251,city,61,733.52573,0,1,0,0.0164,8316,True,False
27,2020-06-29,68,PB,Guarabira,2506301,city,2077,3530.33162,22,21,2,0.0101,58833,True,False
27,2020-06-29,66,PB,Gurinhém,2506400,city,160,1132.42268,0,1,0,0.0063,14129,True,False
27,2020-06-29,41,PB,Gurjão,2506509,city,19,554.25904,0,1,0,0.0526,3428,True,False
27,2020-06-29,42,PB,Ibiara,2506608,city,9,151.79626,0,0,0,0.0,5929,True,False
27,2020-06-29,99,PB,Igaracy,2502607,city,3,49.04365,0,0,0,0.0,6117,True,False
27,2020-06-29,60,PB,Imaculada,2506707,city,13,109.99239,0,0,0,0.0,11819,True,False
27,2020-06-29,51,PB,Ingá,2506806,city,364,2010.71646,48,3,1,0.0082,18103,True,False
27,2020-06-29,70,PB,Itabaiana,2506905,city,569,2324.63129,2,7,0,0.0123,24477,True,False
27,2020-06-29,67,PB,Itaporanga,2507002,city,27,109.34716,0,1,0,0.037,24692,True,False
27,2020-06-29,69,PB,Itapororoca,2507101,city,169,905.4865,0,3,0,0.0178,18664,True,False
27,2020-06-29,49,PB,Itatuba,2507200,city,121,1103.81317,0,1,0,0.0083,10962,True,False
27,2020-06-29,47,PB,Jacaraú,2507309,city,108,748.38889,0,2,0,0.0185,14431,True,False
27,2020-06-29,42,PB,Jericó,2507408,city,4,51.68626,0,0,0,0.0,7739,True,False
27,2020-06-29,104,PB,João Pessoa,2507507,city,12694,1569.06856,114,318,7,0.0251,809015,True,False
27,2020-06-29,53,PB,Joca Claudino,2513653,city,1,37.93627,0,0,0,0.0,2636,True,False
27,2020-06-29,50,PB,Juarez Távora,2507606,city,128,1612.90323,0,0,0,0.0,7936,True,False
27,2020-06-29,55,PB,Juazeirinho,2507705,city,98,539.3209,0,0,0,0.0,18171,True,False
27,2020-06-29,88,PB,Junco do Seridó,2507804,city,23,321.67832,0,1,0,0.0435,7150,True,False
27,2020-06-29,54,PB,Juripiranga,2507903,city,266,2473.0383,1,4,0,0.015,10756,True,False
27,2020-06-29,42,PB,Juru,2508000,city,11,111.48272,0,0,0,0.0,9867,True,False
27,2020-06-29,41,PB,Lagoa,2508109,city,3,64.2949,0,0,0,0.0,4666,True,False
27,2020-06-29,50,PB,Lagoa de Dentro,2508208,city,33,427.51652,0,0,0,0.0,7719,True,False
27,2020-06-29,64,PB,Lagoa Seca,2508307,city,349,1268.95248,0,4,0,0.0115,27503,True,False
27,2020-06-29,45,PB,Lastro,2508406,city,13,474.9726,0,0,0,0.0,2737,True,False
27,2020-06-29,33,PB,Livramento,2508505,city,37,509.92282,0,0,0,0.0,7256,True,False
27,2020-06-29,45,PB,Logradouro,2508554,city,49,1131.11727,0,2,0,0.0408,4332,True,False
27,2020-06-29,63,PB,Lucena,2508604,city,173,1322.62997,2,1,0,0.0058,13080,True,False
27,2020-06-29,39,PB,Mãe d'Água,2508703,city,11,274.38264,0,0,0,0.0,4009,True,False
27,2020-06-29,50,PB,Malta,2508802,city,19,329.91839,0,0,0,0.0,5759,True,False
27,2020-06-29,61,PB,Mamanguape,2508901,city,1133,2524.39731,7,14,0,0.0124,44882,True,False
27,2020-06-29,41,PB,Manaíra,2509008,city,7,63.89776,0,0,0,0.0,10955,True,False
27,2020-06-29,33,PB,Marcação,2509057,city,32,373.91914,0,0,0,0.0,8558,True,False
27,2020-06-29,64,PB,Mari,2509107,city,342,1566.1492,2,7,0,0.0205,21837,True,False
27,2020-06-29,66,PB,Marizópolis,2509156,city,6,90.67553,0,1,0,0.1667,6617,True,False
27,2020-06-29,55,PB,Massaranduba,2509206,city,141,1013.07659,1,1,0,0.0071,13918,True,False
27,2020-06-29,57,PB,Mataraca,2509305,city,82,972.25516,0,4,0,0.0488,8434,True,False
27,2020-06-29,56,PB,Matinhas,2509339,city,36,800.0,1,1,0,0.0278,4500,True,False
27,2020-06-29,41,PB,Mato Grosso,2509370,city,7,240.71527,0,1,0,0.1429,2908,True,False
27,2020-06-29,51,PB,Maturéia,2509396,city,22,334.90638,0,0,0,0.0,6569,True,False
27,2020-06-29,49,PB,Mogeiro,2509404,city,67,504.36615,3,1,0,0.0149,13284,True,False
27,2020-06-29,42,PB,Montadas,2509503,city,31,546.83366,0,0,0,0.0,5669,True,False
27,2020-06-29,60,PB,Monteiro,2509701,city,89,267.89477,-1,1,0,0.0112,33222,True,False
27,2020-06-29,58,PB,Mulungu,2509800,city,147,1484.54858,0,2,0,0.0136,9902,True,False
27,2020-06-29,50,PB,Natuba,2509909,city,37,353.93151,0,0,0,0.0,10454,True,False
27,2020-06-29,28,PB,Nazarezinho,2510006,city,4,54.78702,0,1,0,0.25,7301,True,False
27,2020-06-29,57,PB,Nova Floresta,2510105,city,16,150.40421,1,0,0,0.0,10638,True,False
27,2020-06-29,48,PB,Nova Olinda,2510204,city,5,84.04774,0,0,0,0.0,5949,True,False
27,2020-06-29,31,PB,Nova Palmeira,2510303,city,28,570.72972,0,0,0,0.0,4906,True,False
27,2020-06-29,47,PB,Olho d'Água,2510402,city,29,444.37634,0,0,0,0.0,6526,True,False
27,2020-06-29,34,PB,Olivedos,2510501,city,29,737.53815,0,0,0,0.0,3932,True,False
27,2020-06-29,39,PB,Ouro Velho,2510600,city,0,,0,0,0,0.0,3039,True,False
27,2020-06-29,20,PB,Parari,2510659,city,4,225.8611,0,0,0,0.0,1771,True,False
27,2020-06-29,45,PB,Passagem,2510709,city,29,1198.8425,0,0,0,0.0,2419,True,False
27,2020-06-29,92,PB,Patos,2510808,city,1340,1245.29529,0,53,2,0.0396,107605,True,False
27,2020-06-29,43,PB,Paulista,2510907,city,59,477.84887,0,1,0,0.0169,12347,True,False
27,2020-06-29,28,PB,Pedra Lavrada,2511103,city,20,255.00446,0,0,0,0.0,7843,True,False
27,2020-06-29,67,PB,Pedras de Fogo,2511202,city,901,3166.0693,1,12,0,0.0133,28458,True,False
27,2020-06-29,34,PB,Pedro Régis,2512721,city,17,279.19199,0,0,0,0.0,6089,True,False
27,2020-06-29,59,PB,Piancó,2511301,city,55,342.14619,6,3,0,0.0545,16075,True,False
27,2020-06-29,48,PB,Picuí,2511400,city,74,395.65845,0,0,0,0.0,18703,True,False
27,2020-06-29,60,PB,Pilar,2511509,city,133,1116.0527,0,1,0,0.0075,11917,True,False
27,2020-06-29,56,PB,Pilões,2511608,city,36,542.57724,0,0,0,0.0,6635,True,False
27,2020-06-29,60,PB,Pilõezinhos,2511707,city,133,2672.82958,1,0,0,0.0,4976,True,False
27,2020-06-29,57,PB,Pirpirituba,2511806,city,78,737.30976,1,1,0,0.0128,10579,True,False
27,2020-06-29,60,PB,Pitimbu,2511905,city,470,2465.25046,0,4,0,0.0085,19065,True,False
27,2020-06-29,54,PB,Pocinhos,2512002,city,49,263.95173,0,1,0,0.0204,18564,True,False
27,2020-06-29,7,PB,Poço Dantas,2512036,city,1,25.72016,0,0,0,0.0,3888,True,False
27,2020-06-29,75,PB,Pombal,2512101,city,146,445.10838,0,0,0,0.0,32801,True,False
27,2020-06-29,26,PB,Prata,2512200,city,0,,0,0,0,0.0,4209,True,False
27,2020-06-29,61,PB,Princesa Isabel,2512309,city,38,162.77575,0,1,0,0.0263,23345,True,False
27,2020-06-29,51,PB,Puxinanã,2512408,city,170,1242.69006,1,1,0,0.0059,13680,True,False
27,2020-06-29,73,PB,Queimadas,2512507,city,465,1057.61139,-4,2,0,0.0043,43967,True,False
27,2020-06-29,48,PB,Quixaba,2512606,city,24,1226.99387,0,0,0,0.0,1956,True,False
27,2020-06-29,56,PB,Remígio,2512705,city,146,744.10071,0,3,0,0.0205,19621,True,False
27,2020-06-29,26,PB,Riachão,2512747,city,22,613.15496,0,0,0,0.0,3588,True,False
27,2020-06-29,54,PB,Riachão do Bacamarte,2512754,city,176,3892.94404,0,0,0,0.0,4521,True,False
27,2020-06-29,74,PB,Riachão do Poço,2512762,city,30,665.33599,0,1,0,0.0333,4509,True,False
27,2020-06-29,39,PB,Riacho de Santo Antônio,2512788,city,7,359.34292,0,0,0,0.0,1948,True,False
27,2020-06-29,62,PB,Riacho dos Cavalos,2512804,city,2,23.45766,0,0,0,0.0,8526,True,False
27,2020-06-29,61,PB,Rio Tinto,2512903,city,412,1704.16942,5,10,0,0.0243,24176,True,False
27,2020-06-29,38,PB,Salgadinho,2513000,city,9,231.66023,0,0,0,0.0,3885,True,False
27,2020-06-29,47,PB,Salgado de São Félix,2513109,city,96,790.7743,0,1,0,0.0104,12140,True,False
27,2020-06-29,39,PB,Santa Cecília,2513158,city,15,228.72827,0,0,0,0.0,6558,True,False
27,2020-06-29,24,PB,Santa Cruz,2513208,city,12,182.28771,0,1,0,0.0833,6583,True,False
27,2020-06-29,62,PB,Santa Helena,2513307,city,10,169.80812,0,0,0,0.0,5889,True,False
27,2020-06-29,33,PB,Santa Inês,2513356,city,9,250.34771,0,0,0,0.0,3595,True,False
27,2020-06-29,55,PB,Santa Luzia,2513406,city,160,1040.17683,0,4,0,0.025,15382,True,False
27,2020-06-29,10,PB,Santana de Mangueira,2513505,city,1,19.37234,0,0,0,0.0,5162,True,False
27,2020-06-29,37,PB,Santana dos Garrotes,2513604,city,4,56.89091,0,0,0,0.0,7031,True,False
27,2020-06-29,84,PB,Santa Rita,2513703,city,1230,900.53153,4,98,0,0.0797,136586,True,False
27,2020-06-29,50,PB,Santa Teresinha,2513802,city,28,612.28953,-1,0,0,0.0,4573,True,False
27,2020-06-29,26,PB,Santo André,2513851,city,5,198.33399,0,0,0,0.0,2521,True,False
27,2020-06-29,39,PB,São Bentinho,2513927,city,20,441.59859,0,0,0,0.0,4529,True,False
27,2020-06-29,74,PB,São Bento,2513901,city,549,1613.23499,0,8,0,0.0146,34031,True,False
27,2020-06-29,14,PB,São Domingos do Cariri,2513943,city,7,267.68642,1,1,0,0.1429,2615,True,False
27,2020-06-29,38,PB,São Francisco,2513984,city,7,206.36792,0,0,0,0.0,3392,True,False
27,2020-06-29,39,PB,São João do Cariri,2514008,city,24,571.56466,0,0,0,0.0,4199,True,False
27,2020-06-29,77,PB,São João do Rio do Peixe,2500700,city,40,221.80326,5,0,0,0.0,18034,True,False
27,2020-06-29,41,PB,São João do Tigre,2514107,city,3,67.84261,0,0,0,0.0,4422,True,False
27,2020-06-29,43,PB,São José da Lagoa Tapada,2514206,city,18,235.91088,0,0,0,0.0,7630,True,False
27,2020-06-29,45,PB,São José de Caiana,2514305,city,22,345.96635,-1,0,0,0.0,6359,True,False
27,2020-06-29,60,PB,São José de Espinharas,2514404,city,5,106.79197,0,0,0,0.0,4682,True,False
27,2020-06-29,62,PB,São José de Piranhas,2514503,city,38,187.64505,0,1,0,0.0263,20251,True,False
27,2020-06-29,18,PB,São José de Princesa,2514552,city,1,24.98126,0,0,0,0.0,4003,True,False
27,2020-06-29,63,PB,São José do Bonfim,2514602,city,48,1349.45179,0,1,0,0.0208,3557,True,False
27,2020-06-29,15,PB,São José do Brejo do Cruz,2514651,city,3,166.57413,0,0,0,0.0,1801,True,False
27,2020-06-29,50,PB,São José do Sabugi,2514701,city,143,3453.27216,3,1,0,0.007,4141,True,False
27,2020-06-29,42,PB,São José dos Cordeiros,2514800,city,4,110.25358,0,0,0,0.0,3628,True,False
27,2020-06-29,51,PB,São José dos Ramos,2514453,city,85,1426.89273,6,0,0,0.0,5957,True,False
27,2020-06-29,43,PB,São Mamede,2514909,city,24,310.71983,0,2,0,0.0833,7724,True,False
27,2020-06-29,54,PB,São Miguel de Taipu,2515005,city,67,909.33768,0,1,0,0.0149,7368,True,False
27,2020-06-29,56,PB,São Sebastião de Lagoa de Roça,2515104,city,119,1020.49567,1,2,0,0.0168,11661,True,False
27,2020-06-29,33,PB,São Sebastião do Umbuzeiro,2515203,city,4,114.64603,0,0,0,0.0,3489,True,False
27,2020-06-29,46,PB,São Vicente do Seridó,2515401,city,23,213.45708,0,0,0,0.0,10775,True,False
27,2020-06-29,79,PB,Sapé,2515302,city,461,876.0095,0,17,0,0.0369,52625,True,False
27,2020-06-29,88,PB,Serra Branca,2515500,city,37,270.09271,0,1,0,0.027,13699,True,False
